auc_ctr,logloss_ctr,pr_auc_ctr,auc_ctcvr,logloss_ctcvr,pr_auc_ctcvr,auc_cvr,logloss_cvr,pr_auc_cvr,model,train_size,propose_switches,propose_split_calls,delta
0.7123952068583093,0.5776658005072535,0.6027795760116419,0.9264594698549766,0.09417477632738522,0.4434304864110312,0.9007956451826226,0.21467010029852163,0.7834686992224082,propose,10000,21,176,0.01
0.7123952068583093,0.5776658005072535,0.6027795760116419,0.9264594698549766,0.09417477632738522,0.4434304864110312,0.9007956451826226,0.21467010029852163,0.7834686992224082,propose,10000,21,176,0.05
0.7123952068583093,0.5776658005072535,0.6027795760116419,0.9264594698549766,0.09417477632738522,0.4434304864110312,0.9007956451826226,0.21467010029852163,0.7834686992224082,propose,10000,21,176,0.1
0.7123952068583093,0.5776658005072535,0.6027795760116419,0.9264594698549766,0.09417477632738522,0.4434304864110312,0.9007956451826226,0.21467010029852163,0.7834686992224082,propose,10000,21,176,0.3
0.7123952068583093,0.5776658005072535,0.6027795760116419,0.9264594698549766,0.09417477632738522,0.4434304864110312,0.9007956451826226,0.21467010029852163,0.7834686992224082,propose,10000,23,176,0.5
0.7129445204354787,0.5775343047838145,0.6029876805350799,0.9264616368078618,0.0941758120711446,0.4434299306630215,0.9011026263948154,0.21466358725500004,0.783651737599547,propose,10000,28,176,1.0
0.7129445204354787,0.5775343047838145,0.6029876805350799,0.9264616368078618,0.0941758120711446,0.4434299306630215,0.9011026263948154,0.21466358725500004,0.783651737599547,propose,10000,35,176,3.0
0.7159331174417641,0.5766003069100761,0.6045684644304372,0.925787931155907,0.09372968684984781,0.717331125595158,0.8987254362822555,0.21449450553764798,0.783549872898524,propose,10000,49,176,5.0
0.7218133360037552,0.5721139380089371,0.6135286550528967,0.9248414061357271,0.09428080976268066,0.7169012632545257,0.8993035494267595,0.21504827248642555,0.7865662015109225,propose,10000,102,177,10.0
0.7247913743955857,0.5696663842628439,0.6155841328974747,0.9230511780097621,0.09632359635511409,0.7187753569686954,0.8985709015223762,0.22191387361480927,0.7884758476471943,propose,10000,188,208,30.0
0.718005220150312,0.5759859694736348,0.6061952712312686,0.9167913509501875,0.09197111359092237,0.7015658658766178,0.8975094191765864,0.20841325324765786,0.7791958450810134,propose,50000,20,180,0.01
0.718005220150312,0.5759859694736348,0.6061952712312686,0.9167913509501875,0.09197111359092237,0.7015658658766178,0.8975094191765864,0.20841325324765786,0.7791958450810134,propose,50000,20,180,0.05
0.718005220150312,0.5759859694736348,0.6061952712312686,0.9167913509501875,0.09197111359092237,0.7015658658766178,0.8975094191765864,0.20841325324765786,0.7791958450810134,propose,50000,20,180,0.1
0.718005220150312,0.5759859694736348,0.6061952712312686,0.9167913509501875,0.09197111359092237,0.7015658658766178,0.8975094191765864,0.20841325324765786,0.7791958450810134,propose,50000,20,180,0.3
0.718005220150312,0.5759859694736348,0.6061952712312686,0.9167913509501875,0.09197111359092237,0.7015658658766178,0.8975094191765864,0.20841325324765786,0.7791958450810134,propose,50000,20,180,0.5
0.718005220150312,0.5759859694736348,0.6061952712312686,0.9167913509501875,0.09197111359092237,0.7015658658766178,0.8975094191765864,0.20841325324765786,0.7791958450810134,propose,50000,20,180,1.0
0.718005220150312,0.5759859694736348,0.6061952712312686,0.9167913509501875,0.09197111359092237,0.7015658658766178,0.8975094191765864,0.20841325324765786,0.7791958450810134,propose,50000,22,180,3.0
0.718062141059274,0.5754966042935834,0.6065335676888886,0.9167089144414612,0.09196864927291681,0.7015567656800382,0.8974543194244272,0.20842127941279315,0.7791591911284018,propose,50000,34,180,5.0
0.7201789385989792,0.574674125987556,0.6078258088010091,0.9169177011849519,0.09192251166423032,0.7023718690323666,0.8979505773229587,0.20817267445241225,0.7804890542744142,propose,50000,43,179,10.0
0.7242572364222917,0.5728472347434912,0.6125095617771745,0.9192217679104546,0.09187101590779294,0.7027731306647479,0.9051924133763471,0.20659996231456734,0.7855436582312355,propose,50000,96,180,30.0
