depth,information_gain,switched,delta,weighting_strategy,node_id,tree_index
2,14.201888427039455,False,0.5,ctcvr_subctr_de_norm_gain,5,10
0,51.701245136235464,False,0.5,ctcvr_subctr_de_norm_gain,0,11
1,14.866843195479088,False,0.5,ctcvr_subctr_de_norm_gain,1,11
2,5.388321832797217,False,0.5,ctcvr_subctr_de_norm_gain,2,11
2,8.521884358274425,False,0.5,ctcvr_subctr_de_norm_gain,5,11
0,44.888778463958936,False,0.5,ctcvr_subctr_de_norm_gain,0,12
1,13.427489878163236,False,0.5,ctcvr_subctr_de_norm_gain,1,12
2,3.5642811927455114,False,0.5,ctcvr_subctr_de_norm_gain,2,12
2,8.811384746300028,False,0.5,ctcvr_subctr_de_norm_gain,5,12
0,39.09868907034192,False,0.5,ctcvr_subctr_de_norm_gain,0,13
1,12.374763491530132,False,0.5,ctcvr_subctr_de_norm_gain,1,13
2,8.199240270875286,False,0.5,ctcvr_subctr_de_norm_gain,2,13
2,10.662214392560161,False,0.5,ctcvr_subctr_de_norm_gain,5,13
0,34.189970285891015,False,0.5,ctcvr_subctr_de_norm_gain,0,14
1,11.46391962971288,False,0.5,ctcvr_subctr_de_norm_gain,1,14
2,5.459856685929151,False,0.5,ctcvr_subctr_de_norm_gain,2,14
2,9.42421095011117,False,0.5,ctcvr_subctr_de_norm_gain,5,14
0,29.950754463533006,False,0.5,ctcvr_subctr_de_norm_gain,0,15
1,11.059426567592858,False,0.5,ctcvr_subctr_de_norm_gain,1,15
2,3.367527530507193,False,0.5,ctcvr_subctr_de_norm_gain,2,15
2,7.473064321447471,False,0.5,ctcvr_subctr_de_norm_gain,5,15
0,26.291686391049975,False,0.5,ctcvr_subctr_de_norm_gain,0,16
1,9.816153510223366,False,0.5,ctcvr_subctr_de_norm_gain,1,16
2,4.017809850961751,False,0.5,ctcvr_subctr_de_norm_gain,2,16
2,5.906141384092119,False,0.5,ctcvr_subctr_de_norm_gain,5,16
0,23.128739460760475,False,0.5,ctcvr_subctr_de_norm_gain,0,17
1,8.630274035959044,False,0.5,ctcvr_subctr_de_norm_gain,1,17
2,3.5861783771098885,False,0.5,ctcvr_subctr_de_norm_gain,2,17
2,5.852524080056795,False,0.5,ctcvr_subctr_de_norm_gain,5,17
0,20.38494319713171,False,0.5,ctcvr_subctr_de_norm_gain,0,18
1,8.013739993808294,False,0.5,ctcvr_subctr_de_norm_gain,1,18
2,0.9651267836036794,False,0.5,ctcvr_subctr_de_norm_gain,2,18
2,19.418254891534996,False,0.5,ctcvr_subctr_de_norm_gain,5,18
0,18.086156440707253,False,0.5,ctcvr_subctr_de_norm_gain,0,19
1,8.057840424672065,False,0.5,ctcvr_subctr_de_norm_gain,1,19
2,4.221289456849266,False,0.5,ctcvr_subctr_de_norm_gain,2,19
2,7.267905382358527,False,0.5,ctcvr_subctr_de_norm_gain,5,19
0,2614.7946050977566,False,1.0,ctcvr_subctr_de_norm_gain,0,0
1,35.771838003709036,False,1.0,ctcvr_subctr_de_norm_gain,1,0
2,28.470390191632564,False,1.0,ctcvr_subctr_de_norm_gain,2,0
2,18.79929352732057,False,1.0,ctcvr_subctr_de_norm_gain,5,0
0,354.41897008260474,False,1.0,ctcvr_subctr_de_norm_gain,0,1
1,30.768606438385113,False,1.0,ctcvr_subctr_de_norm_gain,1,1
2,21.19710425984344,False,1.0,ctcvr_subctr_de_norm_gain,2,1
2,18.082809472769824,False,1.0,ctcvr_subctr_de_norm_gain,5,1
0,260.18929885920073,False,1.0,ctcvr_subctr_de_norm_gain,0,2
1,29.726816829106454,False,1.0,ctcvr_subctr_de_norm_gain,1,2
2,11.890883938242425,False,1.0,ctcvr_subctr_de_norm_gain,2,2
2,18.25600916980491,False,1.0,ctcvr_subctr_de_norm_gain,5,2
0,202.7788879727338,False,1.0,ctcvr_subctr_de_norm_gain,0,3
1,27.25011461586987,False,1.0,ctcvr_subctr_de_norm_gain,1,3
2,9.05426851217844,False,1.0,ctcvr_subctr_de_norm_gain,2,3
2,18.5701373935047,False,1.0,ctcvr_subctr_de_norm_gain,5,3
0,163.43048979642387,False,1.0,ctcvr_subctr_de_norm_gain,0,4
1,26.14997767986489,False,1.0,ctcvr_subctr_de_norm_gain,1,4
2,10.448885825714655,False,1.0,ctcvr_subctr_de_norm_gain,2,4
2,13.796299396367917,False,1.0,ctcvr_subctr_de_norm_gain,5,4
0,134.56213570972784,False,1.0,ctcvr_subctr_de_norm_gain,0,5
1,23.96378523032958,False,1.0,ctcvr_subctr_de_norm_gain,1,5
2,5.458054458773354,False,1.0,ctcvr_subctr_de_norm_gain,2,5
2,16.63225826482938,False,1.0,ctcvr_subctr_de_norm_gain,5,5
0,112.43155564507903,False,1.0,ctcvr_subctr_de_norm_gain,0,6
1,21.76851987351082,False,1.0,ctcvr_subctr_de_norm_gain,1,6
2,5.290158662098172,False,1.0,ctcvr_subctr_de_norm_gain,2,6
2,12.745788955218702,False,1.0,ctcvr_subctr_de_norm_gain,5,6
0,94.94308036100963,False,1.0,ctcvr_subctr_de_norm_gain,0,7
1,19.77353218289987,False,1.0,ctcvr_subctr_de_norm_gain,1,7
2,8.869667336175333,False,1.0,ctcvr_subctr_de_norm_gain,2,7
2,8.24125550128548,False,1.0,ctcvr_subctr_de_norm_gain,5,7
0,80.82405074874053,False,1.0,ctcvr_subctr_de_norm_gain,0,8
1,18.372379874748095,False,1.0,ctcvr_subctr_de_norm_gain,1,8
2,5.361158067553468,False,1.0,ctcvr_subctr_de_norm_gain,2,8
2,11.291746646334767,False,1.0,ctcvr_subctr_de_norm_gain,5,8
0,69.28869012417078,False,1.0,ctcvr_subctr_de_norm_gain,0,9
1,17.106817628180394,False,1.0,ctcvr_subctr_de_norm_gain,1,9
2,6.507586800929279,False,1.0,ctcvr_subctr_de_norm_gain,2,9
2,13.113522741994462,False,1.0,ctcvr_subctr_de_norm_gain,5,9
0,59.67975878072428,False,1.0,ctcvr_subctr_de_norm_gain,0,10
1,16.316101558428826,False,1.0,ctcvr_subctr_de_norm_gain,1,10
2,3.032814659460179,False,1.0,ctcvr_subctr_de_norm_gain,2,10
2,14.201888427039455,False,1.0,ctcvr_subctr_de_norm_gain,5,10
0,51.701245136235464,False,1.0,ctcvr_subctr_de_norm_gain,0,11
1,14.866843195479088,False,1.0,ctcvr_subctr_de_norm_gain,1,11
2,5.388321832797217,False,1.0,ctcvr_subctr_de_norm_gain,2,11
2,8.521884358274425,False,1.0,ctcvr_subctr_de_norm_gain,5,11
0,44.888778463958936,False,1.0,ctcvr_subctr_de_norm_gain,0,12
1,13.427489878163236,False,1.0,ctcvr_subctr_de_norm_gain,1,12
2,3.5642811927455114,False,1.0,ctcvr_subctr_de_norm_gain,2,12
2,8.811384746300028,False,1.0,ctcvr_subctr_de_norm_gain,5,12
0,39.09868907034192,False,1.0,ctcvr_subctr_de_norm_gain,0,13
1,12.374763491530132,False,1.0,ctcvr_subctr_de_norm_gain,1,13
2,8.199240270875286,False,1.0,ctcvr_subctr_de_norm_gain,2,13
2,10.662214392560161,False,1.0,ctcvr_subctr_de_norm_gain,5,13
0,34.189970285891015,False,1.0,ctcvr_subctr_de_norm_gain,0,14
1,11.46391962971288,False,1.0,ctcvr_subctr_de_norm_gain,1,14
2,5.459856685929151,False,1.0,ctcvr_subctr_de_norm_gain,2,14
2,9.42421095011117,False,1.0,ctcvr_subctr_de_norm_gain,5,14
0,29.950754463533006,False,1.0,ctcvr_subctr_de_norm_gain,0,15
1,11.059426567592858,False,1.0,ctcvr_subctr_de_norm_gain,1,15
2,3.367527530507193,False,1.0,ctcvr_subctr_de_norm_gain,2,15
2,7.473064321447471,False,1.0,ctcvr_subctr_de_norm_gain,5,15
0,26.291686391049975,False,1.0,ctcvr_subctr_de_norm_gain,0,16
1,9.816153510223366,False,1.0,ctcvr_subctr_de_norm_gain,1,16
2,4.017809850961751,False,1.0,ctcvr_subctr_de_norm_gain,2,16
2,5.906141384092119,False,1.0,ctcvr_subctr_de_norm_gain,5,16
0,23.128739460760475,False,1.0,ctcvr_subctr_de_norm_gain,0,17
1,8.630274035959044,False,1.0,ctcvr_subctr_de_norm_gain,1,17
2,3.5861783771098885,False,1.0,ctcvr_subctr_de_norm_gain,2,17
2,5.852524080056795,False,1.0,ctcvr_subctr_de_norm_gain,5,17
0,20.38494319713171,False,1.0,ctcvr_subctr_de_norm_gain,0,18
1,8.013739993808294,False,1.0,ctcvr_subctr_de_norm_gain,1,18
2,9.003090199613737,True,1.0,ctcvr_subctr_de_norm_gain,2,18
2,19.418254891534996,False,1.0,ctcvr_subctr_de_norm_gain,5,18
0,18.085192841429997,False,1.0,ctcvr_subctr_de_norm_gain,0,19
1,8.062669199319831,False,1.0,ctcvr_subctr_de_norm_gain,1,19
2,4.22800780910492,False,1.0,ctcvr_subctr_de_norm_gain,2,19
2,7.267519416201476,False,1.0,ctcvr_subctr_de_norm_gain,5,19
0,2614.7946050977566,False,3.0,ctcvr_subctr_de_norm_gain,0,0
1,35.771838003709036,False,3.0,ctcvr_subctr_de_norm_gain,1,0
2,28.470390191632564,False,3.0,ctcvr_subctr_de_norm_gain,2,0
2,18.79929352732057,False,3.0,ctcvr_subctr_de_norm_gain,5,0
0,354.41897008260474,False,3.0,ctcvr_subctr_de_norm_gain,0,1
1,30.768606438385113,False,3.0,ctcvr_subctr_de_norm_gain,1,1
2,21.19710425984344,False,3.0,ctcvr_subctr_de_norm_gain,2,1
2,18.082809472769824,False,3.0,ctcvr_subctr_de_norm_gain,5,1
0,260.18929885920073,False,3.0,ctcvr_subctr_de_norm_gain,0,2
1,29.726816829106454,False,3.0,ctcvr_subctr_de_norm_gain,1,2
2,11.890883938242425,False,3.0,ctcvr_subctr_de_norm_gain,2,2
2,18.25600916980491,False,3.0,ctcvr_subctr_de_norm_gain,5,2
0,202.7788879727338,False,3.0,ctcvr_subctr_de_norm_gain,0,3
1,27.25011461586987,False,3.0,ctcvr_subctr_de_norm_gain,1,3
2,9.05426851217844,False,3.0,ctcvr_subctr_de_norm_gain,2,3
2,18.5701373935047,False,3.0,ctcvr_subctr_de_norm_gain,5,3
0,163.43048979642387,False,3.0,ctcvr_subctr_de_norm_gain,0,4
1,26.14997767986489,False,3.0,ctcvr_subctr_de_norm_gain,1,4
2,10.448885825714655,False,3.0,ctcvr_subctr_de_norm_gain,2,4
2,13.796299396367917,False,3.0,ctcvr_subctr_de_norm_gain,5,4
0,134.56213570972784,False,3.0,ctcvr_subctr_de_norm_gain,0,5
1,23.96378523032958,False,3.0,ctcvr_subctr_de_norm_gain,1,5
2,5.458054458773354,False,3.0,ctcvr_subctr_de_norm_gain,2,5
2,16.63225826482938,False,3.0,ctcvr_subctr_de_norm_gain,5,5
0,112.43155564507903,False,3.0,ctcvr_subctr_de_norm_gain,0,6
1,21.76851987351082,False,3.0,ctcvr_subctr_de_norm_gain,1,6
2,5.290158662098172,False,3.0,ctcvr_subctr_de_norm_gain,2,6
2,12.745788955218702,False,3.0,ctcvr_subctr_de_norm_gain,5,6
0,94.94308036100963,False,3.0,ctcvr_subctr_de_norm_gain,0,7
1,19.77353218289987,False,3.0,ctcvr_subctr_de_norm_gain,1,7
2,8.869667336175333,False,3.0,ctcvr_subctr_de_norm_gain,2,7
2,8.24125550128548,False,3.0,ctcvr_subctr_de_norm_gain,5,7
0,80.82405074874053,False,3.0,ctcvr_subctr_de_norm_gain,0,8
1,18.372379874748095,False,3.0,ctcvr_subctr_de_norm_gain,1,8
2,5.361158067553468,False,3.0,ctcvr_subctr_de_norm_gain,2,8
2,11.291746646334767,False,3.0,ctcvr_subctr_de_norm_gain,5,8
0,69.28869012417078,False,3.0,ctcvr_subctr_de_norm_gain,0,9
1,17.106817628180394,False,3.0,ctcvr_subctr_de_norm_gain,1,9
2,6.507586800929279,False,3.0,ctcvr_subctr_de_norm_gain,2,9
2,13.113522741994462,False,3.0,ctcvr_subctr_de_norm_gain,5,9
0,59.67975878072428,False,3.0,ctcvr_subctr_de_norm_gain,0,10
1,16.316101558428826,False,3.0,ctcvr_subctr_de_norm_gain,1,10
2,3.032814659460179,False,3.0,ctcvr_subctr_de_norm_gain,2,10
2,14.201888427039455,False,3.0,ctcvr_subctr_de_norm_gain,5,10
0,51.701245136235464,False,3.0,ctcvr_subctr_de_norm_gain,0,11
1,14.866843195479088,False,3.0,ctcvr_subctr_de_norm_gain,1,11
2,5.388321832797217,False,3.0,ctcvr_subctr_de_norm_gain,2,11
2,8.521884358274425,False,3.0,ctcvr_subctr_de_norm_gain,5,11
0,44.888778463958936,False,3.0,ctcvr_subctr_de_norm_gain,0,12
1,13.427489878163236,False,3.0,ctcvr_subctr_de_norm_gain,1,12
2,3.5642811927455114,False,3.0,ctcvr_subctr_de_norm_gain,2,12
2,8.811384746300028,False,3.0,ctcvr_subctr_de_norm_gain,5,12
0,39.09868907034192,False,3.0,ctcvr_subctr_de_norm_gain,0,13
1,12.374763491530132,False,3.0,ctcvr_subctr_de_norm_gain,1,13
2,8.199240270875286,False,3.0,ctcvr_subctr_de_norm_gain,2,13
2,10.662214392560161,False,3.0,ctcvr_subctr_de_norm_gain,5,13
0,34.189970285891015,False,3.0,ctcvr_subctr_de_norm_gain,0,14
1,11.46391962971288,False,3.0,ctcvr_subctr_de_norm_gain,1,14
2,5.459856685929151,False,3.0,ctcvr_subctr_de_norm_gain,2,14
2,9.42421095011117,False,3.0,ctcvr_subctr_de_norm_gain,5,14
0,29.950754463533006,False,3.0,ctcvr_subctr_de_norm_gain,0,15
1,11.059426567592858,False,3.0,ctcvr_subctr_de_norm_gain,1,15
2,3.367527530507193,False,3.0,ctcvr_subctr_de_norm_gain,2,15
2,7.473064321447471,False,3.0,ctcvr_subctr_de_norm_gain,5,15
0,26.291686391049975,False,3.0,ctcvr_subctr_de_norm_gain,0,16
1,9.816153510223366,False,3.0,ctcvr_subctr_de_norm_gain,1,16
2,4.017809850961751,False,3.0,ctcvr_subctr_de_norm_gain,2,16
2,5.906141384092119,False,3.0,ctcvr_subctr_de_norm_gain,5,16
0,23.128739460760475,False,3.0,ctcvr_subctr_de_norm_gain,0,17
1,8.630274035959044,False,3.0,ctcvr_subctr_de_norm_gain,1,17
2,3.5861783771098885,False,3.0,ctcvr_subctr_de_norm_gain,2,17
2,5.852524080056795,False,3.0,ctcvr_subctr_de_norm_gain,5,17
0,20.38494319713171,False,3.0,ctcvr_subctr_de_norm_gain,0,18
1,8.013739993808294,False,3.0,ctcvr_subctr_de_norm_gain,1,18
2,9.003090199613737,True,3.0,ctcvr_subctr_de_norm_gain,2,18
2,19.418254891534996,False,3.0,ctcvr_subctr_de_norm_gain,5,18
0,18.085192841429997,False,3.0,ctcvr_subctr_de_norm_gain,0,19
1,8.062669199319831,False,3.0,ctcvr_subctr_de_norm_gain,1,19
2,4.22800780910492,False,3.0,ctcvr_subctr_de_norm_gain,2,19
2,7.267519416201476,False,3.0,ctcvr_subctr_de_norm_gain,5,19
0,2614.7946050977566,False,5.0,ctcvr_subctr_de_norm_gain,0,0
1,35.771838003709036,False,5.0,ctcvr_subctr_de_norm_gain,1,0
2,28.470390191632564,False,5.0,ctcvr_subctr_de_norm_gain,2,0
2,18.79929352732057,False,5.0,ctcvr_subctr_de_norm_gain,5,0
0,354.41897008260474,False,5.0,ctcvr_subctr_de_norm_gain,0,1
1,30.768606438385113,False,5.0,ctcvr_subctr_de_norm_gain,1,1
2,21.19710425984344,False,5.0,ctcvr_subctr_de_norm_gain,2,1
2,18.082809472769824,False,5.0,ctcvr_subctr_de_norm_gain,5,1
0,260.18929885920073,False,5.0,ctcvr_subctr_de_norm_gain,0,2
1,29.726816829106454,False,5.0,ctcvr_subctr_de_norm_gain,1,2
2,11.890883938242425,False,5.0,ctcvr_subctr_de_norm_gain,2,2
2,18.25600916980491,False,5.0,ctcvr_subctr_de_norm_gain,5,2
0,202.7788879727338,False,5.0,ctcvr_subctr_de_norm_gain,0,3
1,27.25011461586987,False,5.0,ctcvr_subctr_de_norm_gain,1,3
2,9.05426851217844,False,5.0,ctcvr_subctr_de_norm_gain,2,3
2,18.5701373935047,False,5.0,ctcvr_subctr_de_norm_gain,5,3
0,163.43048979642387,False,5.0,ctcvr_subctr_de_norm_gain,0,4
1,26.14997767986489,False,5.0,ctcvr_subctr_de_norm_gain,1,4
2,10.448885825714655,False,5.0,ctcvr_subctr_de_norm_gain,2,4
2,13.796299396367917,False,5.0,ctcvr_subctr_de_norm_gain,5,4
0,134.56213570972784,False,5.0,ctcvr_subctr_de_norm_gain,0,5
1,23.96378523032958,False,5.0,ctcvr_subctr_de_norm_gain,1,5
2,5.458054458773354,False,5.0,ctcvr_subctr_de_norm_gain,2,5
2,16.63225826482938,False,5.0,ctcvr_subctr_de_norm_gain,5,5
0,112.43155564507903,False,5.0,ctcvr_subctr_de_norm_gain,0,6
1,21.76851987351082,False,5.0,ctcvr_subctr_de_norm_gain,1,6
2,5.290158662098172,False,5.0,ctcvr_subctr_de_norm_gain,2,6
2,12.745788955218702,False,5.0,ctcvr_subctr_de_norm_gain,5,6
0,94.94308036100963,False,5.0,ctcvr_subctr_de_norm_gain,0,7
1,19.77353218289987,False,5.0,ctcvr_subctr_de_norm_gain,1,7
2,8.869667336175333,False,5.0,ctcvr_subctr_de_norm_gain,2,7
2,8.24125550128548,False,5.0,ctcvr_subctr_de_norm_gain,5,7
0,80.82405074874053,False,5.0,ctcvr_subctr_de_norm_gain,0,8
1,18.372379874748095,False,5.0,ctcvr_subctr_de_norm_gain,1,8
2,5.361158067553468,False,5.0,ctcvr_subctr_de_norm_gain,2,8
2,11.291746646334767,False,5.0,ctcvr_subctr_de_norm_gain,5,8
0,69.28869012417078,False,5.0,ctcvr_subctr_de_norm_gain,0,9
1,17.106817628180394,False,5.0,ctcvr_subctr_de_norm_gain,1,9
2,6.507586800929279,False,5.0,ctcvr_subctr_de_norm_gain,2,9
2,13.113522741994462,False,5.0,ctcvr_subctr_de_norm_gain,5,9
0,59.67975878072428,False,5.0,ctcvr_subctr_de_norm_gain,0,10
1,16.316101558428826,False,5.0,ctcvr_subctr_de_norm_gain,1,10
2,39.38475606832755,True,5.0,ctcvr_subctr_de_norm_gain,2,10
2,14.201888427039455,False,5.0,ctcvr_subctr_de_norm_gain,5,10
0,51.696773958686414,False,5.0,ctcvr_subctr_de_norm_gain,0,11
1,14.859265627106595,False,5.0,ctcvr_subctr_de_norm_gain,1,11
2,5.6270019590397204,False,5.0,ctcvr_subctr_de_norm_gain,2,11
2,8.521884358274425,False,5.0,ctcvr_subctr_de_norm_gain,5,11
0,44.88537540559558,False,5.0,ctcvr_subctr_de_norm_gain,0,12
1,13.417803849575298,False,5.0,ctcvr_subctr_de_norm_gain,1,12
2,42.10695750883227,True,5.0,ctcvr_subctr_de_norm_gain,2,12
2,8.808696312277362,False,5.0,ctcvr_subctr_de_norm_gain,5,12
0,39.089858858514916,False,5.0,ctcvr_subctr_de_norm_gain,0,13
1,12.364738715997937,False,5.0,ctcvr_subctr_de_norm_gain,1,13
2,9.039931750761237,False,5.0,ctcvr_subctr_de_norm_gain,2,13
2,10.662214255147832,False,5.0,ctcvr_subctr_de_norm_gain,5,13
0,34.18382790039303,False,5.0,ctcvr_subctr_de_norm_gain,0,14
1,11.684933521864213,False,5.0,ctcvr_subctr_de_norm_gain,1,14
2,5.445309335826141,False,5.0,ctcvr_subctr_de_norm_gain,2,14
2,9.433216265624052,False,5.0,ctcvr_subctr_de_norm_gain,5,14
0,29.94595091630281,False,5.0,ctcvr_subctr_de_norm_gain,0,15
1,10.98208444105634,False,5.0,ctcvr_subctr_de_norm_gain,1,15
2,31.4782981327253,True,5.0,ctcvr_subctr_de_norm_gain,2,15
2,7.469326813425608,False,5.0,ctcvr_subctr_de_norm_gain,5,15
0,26.2850929780594,False,5.0,ctcvr_subctr_de_norm_gain,0,16
1,9.660655228256731,False,5.0,ctcvr_subctr_de_norm_gain,1,16
2,22.623456749512464,True,5.0,ctcvr_subctr_de_norm_gain,2,16
2,5.960318864630313,False,5.0,ctcvr_subctr_de_norm_gain,5,16
0,23.11997253940834,False,5.0,ctcvr_subctr_de_norm_gain,0,17
1,8.549007176880654,False,5.0,ctcvr_subctr_de_norm_gain,1,17
2,8.167444391665379,False,5.0,ctcvr_subctr_de_norm_gain,2,17
2,10.38573462295103,False,5.0,ctcvr_subctr_de_norm_gain,5,17
0,20.408185166259496,False,5.0,ctcvr_subctr_de_norm_gain,0,18
1,7.994907287336482,False,5.0,ctcvr_subctr_de_norm_gain,1,18
2,19.46858451698833,True,5.0,ctcvr_subctr_de_norm_gain,2,18
2,5.974883096597958,False,5.0,ctcvr_subctr_de_norm_gain,5,18
0,18.01861297915263,False,5.0,ctcvr_subctr_de_norm_gain,0,19
1,7.684560089513029,False,5.0,ctcvr_subctr_de_norm_gain,1,19
2,9.078469126398963,True,5.0,ctcvr_subctr_de_norm_gain,2,19
2,6.64737538983925,False,5.0,ctcvr_subctr_de_norm_gain,5,19
0,2614.7946050977566,False,10.0,ctcvr_subctr_de_norm_gain,0,0
1,35.771838003709036,False,10.0,ctcvr_subctr_de_norm_gain,1,0
2,28.470390191632564,False,10.0,ctcvr_subctr_de_norm_gain,2,0
2,18.79929352732057,False,10.0,ctcvr_subctr_de_norm_gain,5,0
0,354.41897008260474,False,10.0,ctcvr_subctr_de_norm_gain,0,1
1,30.768606438385113,False,10.0,ctcvr_subctr_de_norm_gain,1,1
2,21.19710425984344,False,10.0,ctcvr_subctr_de_norm_gain,2,1
2,18.082809472769824,False,10.0,ctcvr_subctr_de_norm_gain,5,1
0,260.18929885920073,False,10.0,ctcvr_subctr_de_norm_gain,0,2
1,29.726816829106454,False,10.0,ctcvr_subctr_de_norm_gain,1,2
2,11.890883938242425,False,10.0,ctcvr_subctr_de_norm_gain,2,2
2,18.25600916980491,False,10.0,ctcvr_subctr_de_norm_gain,5,2
0,202.7788879727338,False,10.0,ctcvr_subctr_de_norm_gain,0,3
1,27.25011461586987,False,10.0,ctcvr_subctr_de_norm_gain,1,3
2,14.909335734306193,True,10.0,ctcvr_subctr_de_norm_gain,2,3
2,18.5701373935047,False,10.0,ctcvr_subctr_de_norm_gain,5,3
0,163.40856915683904,False,10.0,ctcvr_subctr_de_norm_gain,0,4
1,25.88377180940566,False,10.0,ctcvr_subctr_de_norm_gain,1,4
2,10.567004646183996,False,10.0,ctcvr_subctr_de_norm_gain,2,4
2,13.567981448102431,False,10.0,ctcvr_subctr_de_norm_gain,5,4
0,134.54207124659888,False,10.0,ctcvr_subctr_de_norm_gain,0,5
1,23.83679866219516,False,10.0,ctcvr_subctr_de_norm_gain,1,5
2,65.22093509566758,True,10.0,ctcvr_subctr_de_norm_gain,2,5
2,16.55607977972206,False,10.0,ctcvr_subctr_de_norm_gain,5,5
0,112.3992418091308,False,10.0,ctcvr_subctr_de_norm_gain,0,6
1,21.640861139899965,False,10.0,ctcvr_subctr_de_norm_gain,1,6
2,55.275562806391505,True,10.0,ctcvr_subctr_de_norm_gain,2,6
2,12.69578158637699,False,10.0,ctcvr_subctr_de_norm_gain,5,6
0,94.9032987790439,False,10.0,ctcvr_subctr_de_norm_gain,0,7
1,19.57471464751872,False,10.0,ctcvr_subctr_de_norm_gain,1,7
2,47.473806864798256,True,10.0,ctcvr_subctr_de_norm_gain,2,7
2,10.881365176092066,False,10.0,ctcvr_subctr_de_norm_gain,5,7
0,80.8165621655964,False,10.0,ctcvr_subctr_de_norm_gain,0,8
1,18.643902595488793,False,10.0,ctcvr_subctr_de_norm_gain,1,8
2,8.217015647792675,True,10.0,ctcvr_subctr_de_norm_gain,2,8
2,13.798204146482423,False,10.0,ctcvr_subctr_de_norm_gain,5,8
0,69.23789102795713,False,10.0,ctcvr_subctr_de_norm_gain,0,9
1,17.52510735339916,False,10.0,ctcvr_subctr_de_norm_gain,1,9
2,10.686802308861417,False,10.0,ctcvr_subctr_de_norm_gain,2,9
2,10.878726788813587,True,10.0,ctcvr_subctr_de_norm_gain,5,9
0,59.62767374783473,False,10.0,ctcvr_subctr_de_norm_gain,0,10
1,16.015380985677183,False,10.0,ctcvr_subctr_de_norm_gain,1,10
2,41.95680774615105,True,10.0,ctcvr_subctr_de_norm_gain,2,10
2,17.164069149138676,True,10.0,ctcvr_subctr_de_norm_gain,5,10
0,51.56053305189527,False,10.0,ctcvr_subctr_de_norm_gain,0,11
1,14.445407706399834,False,10.0,ctcvr_subctr_de_norm_gain,1,11
2,24.388172354101734,True,10.0,ctcvr_subctr_de_norm_gain,2,11
2,14.957974915347894,False,10.0,ctcvr_subctr_de_norm_gain,5,11
0,44.849051648866556,False,10.0,ctcvr_subctr_de_norm_gain,0,12
1,14.837709086255918,False,10.0,ctcvr_subctr_de_norm_gain,1,12
2,11.601980554922788,False,10.0,ctcvr_subctr_de_norm_gain,2,12
2,11.105020509073846,False,10.0,ctcvr_subctr_de_norm_gain,5,12
0,39.121470801633315,False,10.0,ctcvr_subctr_de_norm_gain,0,13
1,13.01528988279163,False,10.0,ctcvr_subctr_de_norm_gain,1,13
2,7.12730047268192,True,10.0,ctcvr_subctr_de_norm_gain,2,13
2,10.244381774192114,False,10.0,ctcvr_subctr_de_norm_gain,5,13
0,34.17164412078008,False,10.0,ctcvr_subctr_de_norm_gain,0,14
1,12.183053412596587,False,10.0,ctcvr_subctr_de_norm_gain,1,14
2,31.58897032269373,True,10.0,ctcvr_subctr_de_norm_gain,2,14
2,48.70465265485016,True,10.0,ctcvr_subctr_de_norm_gain,5,14
0,29.922633473981715,False,10.0,ctcvr_subctr_de_norm_gain,0,15
1,10.767954317532169,False,10.0,ctcvr_subctr_de_norm_gain,1,15
2,22.724681254178563,True,10.0,ctcvr_subctr_de_norm_gain,2,15
2,15.652528277099133,True,10.0,ctcvr_subctr_de_norm_gain,5,15
0,26.252382585369688,False,10.0,ctcvr_subctr_de_norm_gain,0,16
1,10.941070677656896,False,10.0,ctcvr_subctr_de_norm_gain,1,16
2,34.38678216932996,True,10.0,ctcvr_subctr_de_norm_gain,2,16
2,45.73011907214011,True,10.0,ctcvr_subctr_de_norm_gain,5,16
0,23.093649582075138,False,10.0,ctcvr_subctr_de_norm_gain,0,17
1,43.97760506732747,True,10.0,ctcvr_subctr_de_norm_gain,1,17
2,9.079263431949776,True,10.0,ctcvr_subctr_de_norm_gain,2,17
2,29.57142077976959,True,10.0,ctcvr_subctr_de_norm_gain,5,17
0,20.347617855570434,False,10.0,ctcvr_subctr_de_norm_gain,0,18
1,37.030197859672,True,10.0,ctcvr_subctr_de_norm_gain,1,18
2,16.271800005958475,True,10.0,ctcvr_subctr_de_norm_gain,2,18
2,18.664147398759184,True,10.0,ctcvr_subctr_de_norm_gain,5,18
0,17.963773922659584,False,10.0,ctcvr_subctr_de_norm_gain,0,19
1,32.99735494789269,True,10.0,ctcvr_subctr_de_norm_gain,1,19
2,9.413849697499845,True,10.0,ctcvr_subctr_de_norm_gain,2,19
2,23.632539221144796,True,10.0,ctcvr_subctr_de_norm_gain,5,19
0,2614.7946050977566,False,30.0,ctcvr_subctr_de_norm_gain,0,0
1,35.771838003709036,False,30.0,ctcvr_subctr_de_norm_gain,1,0
2,40.046057567985756,True,30.0,ctcvr_subctr_de_norm_gain,2,0
2,239.70881138050407,True,30.0,ctcvr_subctr_de_norm_gain,5,0
0,354.37348467366945,False,30.0,ctcvr_subctr_de_norm_gain,0,1
1,33.14189493843558,False,30.0,ctcvr_subctr_de_norm_gain,1,1
2,104.0057475777024,True,30.0,ctcvr_subctr_de_norm_gain,2,1
2,21.04629147036202,True,30.0,ctcvr_subctr_de_norm_gain,5,1
0,260.0632012390457,False,30.0,ctcvr_subctr_de_norm_gain,0,2
1,32.02437034714342,False,30.0,ctcvr_subctr_de_norm_gain,1,2
